Content Path,Filename,develop Link,main Link,Production Link,title,last_modified_at,to-do List,articleIndex,description,azure_dir,Obsolete Front Matter,contributors,contributor.role,contributor.name,contributor.headshot,contributor.caption,contributor.bio,categories,header_image,header_image.filename,header_image.alt_text,tags,byline,byline2,subtitle,no_leaf_bug,index,date,draft
past-issues/volume-vii-issue-2,_index,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-2/ ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-vii-issue-2/ ,https://rootstalk.grinnell.edu/past-issues/volume-vii-issue-2/ ,"Volume VII, Issue 2",2023-05-11 16:23:58,,0,Spring 2021,rootstalk-2021-spring,"['issueIndex', 'pid', 'sidebar', 'issue']",,,,,,,,,,,,,,,,,,
past-issues/volume-iv-issue-1,clark,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/clark ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/clark ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/clark ,Two Poems,2023-09-19 15:10:26,,21,,rootstalk-2017-fall,[],1,author,Hannah Clark,Hannah_Clark.png,Photo courtesy of Hannah Clark,"Hannah Clark has been previously published in such journals as [Tenth Street Miscellany,](https://tenthstreetmiscellany.wordpress...",Poetry,True,clark-header.jpg,,,,,,,clark,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,burt-volume-iv-issue-1,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/burt-volume-iv-issue-1 ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/burt-volume-iv-issue-1 ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/burt-volume-iv-issue-1 ,Prairie Burn,2023-09-19 15:29:09,,74,,rootstalk-2017-fall,[],1,author,Sam Burt,Sam_Burt_crop.jpg,,"**Sam Burt**  is a recent graduate of Grinnell College, currently living in Grinnell, Iowa Post-grad, he’s enjoying spending his ...",Unassigned,True,burt-header.jpg,,,,,,,,,False
past-issues/volume-iv-issue-1,rideout,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/rideout ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/rideout ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/rideout ,Selections from 'A Midwestern Elegy',2023-09-19 15:10:27,,62,Short fiction by Molly Rideout,rootstalk-2017-fall,[],1,author,Molly Rideout,Molly_Rideout_color.jpg,Photo courtesy of Molly Rideout,Molly Rideout’s fiction and nonfiction engage Wisconsin and Iowa towns with large-scale writing installations and community-based...,Short Fiction,True,rideout-header.jpg,,,,,,,rideout,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,publisher,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/publisher ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/publisher ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/publisher ,The Community in the Garden,2023-09-19 15:10:27,,1,,rootstalk-2017-fall,[],1,author,Jon Andelson,Jon_autumn_headshot.jpg,Photo courtesy of Jon Andelson,Jon Andelson is the publisher of Rootstalk. He is the Rosenfield Professor of Social Science ([Anthropology](http://www.grinnell....,Publisher's Note,True,publisher-header.jpg,,,,,,,publisher,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,editor,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/editor ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/editor ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/editor ,Associate Editor's Note,2023-09-19 15:10:26,,2,,rootstalk-2017-fall,[],1,associate editor,Emily Mamrak,Emily_headshot.jpg,Photo courtesy of Emily Mamrak,"Emily Mamrak is a third year at Grinnell College, double majoring in Chemistry and Studio Art. When not working for Rootstalk or ...",Editor's Note,True,editor-header.jpg,,,,,,,editor,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,lewis-beck,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/lewis-beck ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/lewis-beck ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/lewis-beck ,Two Poems,2023-09-19 15:10:27,,50,,rootstalk-2017-fall,[],1,author,Mike Lewis-Beck,Lewis-Beck-07-04-3775-TJ-09.jpg,Photo courtesy of Mike Lewis-Beck,"Mike Lewis-Beck, a PhD from the [University of Michigan,](https://www.umich.edu/)  writes and works in Iowa City. He has pieces i...",Poetry,True,lewis-beck-header.jpg,,,,,,,lewis-beck,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,dunham,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/dunham ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/dunham ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/dunham ,"Animal, Vegetable, Human: Glyphosate’s Effects in Ag and Beyond",2023-09-19 15:10:26,,33,,rootstalk-2017-fall,[],1,author,"Arthur Grinnell Dunham, DVM",Dunham_headshot.jpg,"Photo courtesy of Art Dunham, DVM","Arthur Grinnell Dunham, DVM, graduated from [Iowa State University](https://www.iastate.edu) in 1974. He and his partner practice...",Interview,True,dunham-header.jpg,,,,,"An Interview with Art Dunham, DVM",,dunham,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,jackson,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/jackson ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/jackson ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/jackson ,Saving the Monarch Means Saving the Prairie --- and Agriculture,2023-09-19 15:10:27,,52,,rootstalk-2017-fall,[],1,author,Laura J. Jackson,Jackson_headshot_crop.jpg,Photo courtesy of Laura Jackson,[Laura Jackson](https://tallgrassprairiecenter.org/profiles/laura-jackson) is Director of the [Tallgrass Prairie Center](https://...,Essay,True,jackson-header.jpg,,,,,,,jackson,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,luftig,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/luftig ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/luftig ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/luftig ,Three Poems,2023-09-19 15:10:27,,65,,rootstalk-2017-fall,[],1,poet,Richard Luftig,Luftig_headshot.jpg,Photo courtesy of Richard Luftig,Richard Luftig is a former professor of educational psychology and special education at Miami University in Ohio now residing in ...,Poetry,True,luftig-header.jpg,,,,,,,luftig,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,birds,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/birds ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/birds ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/birds ,Birds of the Prairie,2023-09-19 15:10:26,,11,,rootstalk-2017-fall,[],1,photographer,Ken Saunders,,,,Multimedia Essay,True,birds-header.jpg,,photography,,,,,birds,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,chirdon,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/chirdon ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/chirdon ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/chirdon ,The Next Time You Read Our Poem,2023-09-19 15:10:26,,69,,rootstalk-2017-fall,[],1,author,Quentin Chirdon,Q_Chirdon_Headshot.jpg,Photo courtesy of Quentin Chirdon,"Quentin Chirdon has wandered the Midwest and Southwest most of his adult life, getting up to all sorts of things. He’s been a sol...",Short Fiction,True,chirdon-header.jpg,,,,,Short fiction by Quentin Chirdon,,chirdon,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,bernal,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/bernal ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/bernal ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/bernal ,A Farmer for Two Weeks,2023-09-19 15:10:26,,75,,rootstalk-2017-fall,[],1,author,Mary Rose Bernal,maryroseheadshot.jpg,Photo courtesy of Mary Rose Bernal,Mary Rose Bernal is a third-year English major and Neuroscience concentrator at [Grinnell College](https://www.grinnell.edu) from...,Personal Essay,True,bernal-header.jpg,,,,,,,bernal,06/11/2021 13:25:44,False
past-issues/volume-iv-issue-1,munoz,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/munoz ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/munoz ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/munoz ,"Rock Creek Lake, Winter and Summer",2023-09-19 15:10:27,,8,,rootstalk-2017-fall,[],1,photographer,Oliver Muñoz,,,,Photography,True,munoz-header.jpg,,,,,,True,munoz,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,kugel,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/kugel ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/kugel ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/kugel ,The Moon Shines on the Prairie,2023-09-19 15:10:27,,61,,rootstalk-2017-fall,[],,,,,,,Video,True,kugel-header.jpg,,,,,,,kugel,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,mutel,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/mutel ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/mutel ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/mutel ,Roots Talk! Episode 2,2023-09-19 15:10:27,,20,A Podcast Interview with Writer Cornelia Mutel,rootstalk-2017-fall,[],4,interviewer,Marie Kolaric,,,,Podcast Interview,True,mutel-header.jpg,,"podcast,interview",,,A Podcast Interview with Cornelia Mutel,,mutel,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,freeberg,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/freeberg ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/freeberg ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/freeberg ,Growing A House in Fairfield,2023-09-19 15:10:27,,12,,rootstalk-2017-fall,[],1,author,John Freeberg,farmhouse1.png,Photo by Werner Elmker,"John Freeberg has been a home builder since adolescence, and *Susan Walch* has been involved in building for almost as long. They...",Essay,True,freeburg-header.jpg,,,,,,,freeburg,08/11/2021 13:37:14,False
past-issues/volume-iv-issue-1,_index,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/ ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/ ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/ ,"Volume IV, Issue 1",2023-05-11 16:23:50,,0,Fall 2017,rootstalk-2017-fall,"['issueIndex', 'pid', 'sidebar', 'issue']",,,,,,,,,,,,,,,,,,
past-issues/volume-iv-issue-1,evans-volume-iv-issue-1,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/evans-volume-iv-issue-1 ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/evans-volume-iv-issue-1 ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/evans-volume-iv-issue-1 ,Live Theatre and the Life of A Community,2023-09-19 15:10:27,,23,,rootstalk-2017-fall,[],1,author,Abigail Evans,evans_headshot_crop.png,,"Abigail Evans is a junior at the [University of Iowa,](https://uiowa.edu/) majoring in English and Creative Writing and minoring ...",Essay,True,evans-header.jpg,,"arts,history",,,"Restoring Toledo, Iowa's Wieting Theatre Opera House",,,2021-11-03 08:25:58,False
past-issues/volume-iv-issue-1,moffett,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/moffett ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iv-issue-1/moffett ,https://rootstalk.grinnell.edu/past-issues/volume-iv-issue-1/moffett ,Addiction,2023-09-19 15:10:27,,82,,rootstalk-2017-fall,[],1,author,Sandy Moffett,Sandy_1.jpg,Photo courtesy of Sandy Moffett,"Sandy Moffett, Emeritus Professor of Theatre at Grinnell College, joined the Theatre faculty in 1971 and continues to teach and d...",Essay,True,moffett-header.jpg,,,,,,,moffett,08/11/2021 13:37:14,False
past-issues/volume-v-issue-1,what-do-you-think-community-is,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/what-do-you-think-community-is ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/what-do-you-think-community-is ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-1/what-do-you-think-community-is ,What Do You Think Community Is?,2023-09-19 15:10:30,,25,"What's the best way to find out how ""community"" is defined where you live? Ask the local kids to make a mural.",rootstalk-2018-fall,[],1,author,Kaitie Hess,grinnell_28450_OBJ.png,,Kaitie Hess is a fourth year student at Grinnell College studying anthropology with a concentration in global development studies...,Photo Essay,True,grinnell_28425_OBJ.jpg,,,,,,,,2020-08-06 15:59:41,False
past-issues/volume-v-issue-1,editors-note-VolV_Issue1,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/editors-note-VolV_Issue1 ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/editors-note-VolV_Issue1 ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-1/editors-note-VolV_Issue1 ,8 Million Stories,2023-09-19 15:10:29,,2,"In a community writing workshop, Rootstalk's Editor discovered a small town's true diversity.",rootstalk-2018-fall,[],1,editor,Mark Baechtel,,,,Editor's Note,True,grinnell_28414_OBJ.jpg,,,,,,,,2020-10-26 18:24:01,False
past-issues/volume-v-issue-1,welcoming-the-world-to-our-farm,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/welcoming-the-world-to-our-farm ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/welcoming-the-world-to-our-farm ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-1/welcoming-the-world-to-our-farm ,"Pony Rides, Vice-Presidents and Weddings in the Rain",2023-09-19 15:10:30,,17,"A farm is many things: a business, a home, a way of life. For this farmer, it was a thing to share with the whole town.",rootstalk-2018-fall,[],1,author,Shirley Moyer,grinnell_28445_OBJ.png,,"Shirley Moyer was born in 1933 at home in Jasper County, Iowa. Her father lost his farm in the Great Depression, after which she,...",Memoir,True,grinnell_28412_OBJ.jpg,,,,,Welcoming the World to Our Farm,,,2020-08-06 15:59:41,False
past-issues/volume-v-issue-1,roots-talk-podcast-ep-5,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/roots-talk-podcast-ep-5 ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/roots-talk-podcast-ep-5 ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-1/roots-talk-podcast-ep-5 ,Roots Talk! Podcast Episode 5,2023-09-19 15:10:29,,40,"In Rootstalk's fifth podcast, our audio producers talk with Prof. Brandi Janssen about the complexities of sustainable agriculture.",rootstalk-2018-fall,[],3,interviewee,Brandi Janssen,,,[Brandi Janssen](https://www.public-health.uiowa.edu/people/brandi-janssen) is a Clinical Associate Professor for University of I...,Podcast,True,grinnell_28436_OBJ.jpg,,interview,Brandi Janssen,,University of Iowa Professor Brandi Janssen Talks About What Local Food Really Costs,,,2020-12-14 17:32:05,False
past-issues/volume-v-issue-1,a-place-to-call-home,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/a-place-to-call-home ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/a-place-to-call-home ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-1/a-place-to-call-home ,A Place to Call Home,2023-09-19 15:10:28,,11,"A ""rubber band community"" is one that, no matter how far away you go, you always want to come back. This retired teacher explains.",rootstalk-2018-fall,[],1,author,Bridget Brandt,bridget-brandt.png,,"Bridget Brandt grew up and went to school in Mankato, Minnesota, and is a graduate of [Mankato State University.](https://mankato...",Memoir,True,grinnell_28415_OBJ.png,,,,,,,,2020-10-26 18:22:27,False
past-issues/volume-v-issue-1,publishers-note-VolV-Issue1,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/publishers-note-VolV-Issue1 ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/publishers-note-VolV-Issue1 ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-1/publishers-note-VolV-Issue1 ,It Takes a Village to Build an Issue,2023-09-19 15:10:29,,1,"What does ""community"" mean on the prairie? In this issue, we offer a mosaic of answers gleaned from the residents of one small town.",rootstalk-2018-fall,[],1,publisher,Jon Andelson,grinnell_28446_OBJ.jpg,,*Jon Andelson* is the publisher of Rootstalk. He is Rosenfield Professor of Social Science (Anthropology; http://www.grinnell.edu...,Publisher's Note,True,grinnell_28413_OBJ.jpg,,,,,,,,2020-08-06 15:59:41,False
past-issues/volume-v-issue-1,community-commons-ecological-restoration,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/community-commons-ecological-restoration ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/community-commons-ecological-restoration ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-1/community-commons-ecological-restoration ,"Community, Commons, and Ecological Restoration at Dancing Rabbit Ecovillage",2023-09-19 15:10:29,,41,How do we reverse the degradation of our prairie home by industrial ag? The residents of Dancing Rabbit Ecovillage think they know.,rootstalk-2018-fall,[],1,author,Joshua Lockyer,,,"[Joshua Lockyer, Ph.D.](mailto:jlockyer@atu.edu) is Associate Professor of Anthropology at [Arkansas Tech University](https://www...",Essay,True,grinnell_28424_OBJ.jpg,,,,,,,,2020-08-06 04:59:25,False
past-issues/volume-v-issue-1,closeup-regan-golden,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/closeup-regan-golden ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-v-issue-1/closeup-regan-golden ,https://rootstalk.grinnell.edu/past-issues/volume-v-issue-1/closeup-regan-golden ,Closeup: Regan Golden,2023-09-19 15:10:29,,94,"To depict ecological change in the American landscape, this artist brings together paints, drawing materials and altered photogra...",rootstalk-2018-fall,[],1,artist,Regan Golden,grinnell_28440_OBJ.jpg,,[Regan Golden](https://regangolden.com/home.html) depicts ecological change in the American landscape using drawing materials and...,Closeup,True,grinnell_28405_OBJ.jpg,,2d art,,,,,,2020-08-06 15:54:23,False
